,year,codmpio,H_coca,coca,FARC1,FARC2
9851,2009,25200,NA,NA,0,0
9852,2009,25214,NA,NA,0,0
9853,2009,25224,NA,NA,0,0
9854,2009,25245,NA,NA,0,0
9855,2009,25258,NA,NA,0,0
9856,2009,25258,NA,NA,0,0
9857,2009,25258,NA,NA,0,0
9858,2009,25260,NA,NA,0,0
9859,2009,25269,NA,NA,0,0
9860,2009,25279,NA,NA,0,0
9861,2009,25281,NA,NA,0,0
9862,2009,25286,NA,NA,0,0
9863,2009,25288,NA,NA,0,0
9864,2009,25290,NA,NA,0,0
9865,2009,25293,NA,NA,0,0
9866,2009,25295,NA,NA,0,0
9867,2009,25297,NA,NA,0,0
9868,2009,25299,NA,NA,0,0
9869,2009,25307,NA,NA,0,0
9870,2009,25312,NA,NA,1,1
9871,2009,25312,NA,NA,0,0
9872,2009,25312,NA,NA,0,0
9873,2009,25317,NA,NA,0,0
9874,2009,25320,NA,NA,0,0
9875,2009,25322,NA,NA,0,0
9876,2009,25324,NA,NA,0,0
9877,2009,25326,NA,NA,0,0
9878,2009,25328,NA,NA,0,0
9879,2009,25335,NA,NA,0,0
9880,2009,25339,NA,NA,0,0
9881,2009,25368,NA,NA,0,0
9882,2009,25372,NA,NA,0,0
9883,2009,25377,NA,NA,0,0
9884,2009,25386,NA,NA,0,0
9885,2009,25394,NA,NA,0,0
9886,2009,25398,NA,NA,0,0
9887,2009,25402,NA,NA,0,0
9888,2009,25402,NA,NA,0,0
9889,2009,25407,NA,NA,0,0
9890,2009,25426,NA,NA,0,0
9891,2009,25430,NA,NA,0,0
9892,2009,25436,NA,NA,0,0
9893,2009,25438,NA,NA,0,0
9894,2009,25473,NA,NA,0,0
9895,2009,25473,NA,NA,0,0
9896,2009,25483,NA,NA,0,0
9897,2009,25483,NA,NA,0,0
9898,2009,25483,NA,NA,0,0
9899,2009,25486,NA,NA,0,0
9900,2009,25488,NA,NA,0,0
9901,2009,25489,NA,NA,0,0
9902,2009,25491,NA,NA,0,0
9903,2009,25506,NA,NA,0,0
9904,2009,25506,NA,NA,0,0
9905,2009,25513,NA,NA,0,0
9906,2009,25518,NA,NA,0,0
9907,2009,25524,NA,NA,0,0
9908,2009,25530,NA,NA,0,0
9909,2009,25535,NA,NA,0,0
9910,2009,25572,NA,NA,0,0
9911,2009,25580,NA,NA,0,0
9912,2009,25592,NA,NA,0,0
9913,2009,25594,NA,NA,0,0
9914,2009,25596,NA,NA,0,0
9915,2009,25599,NA,NA,0,0
9916,2009,25612,NA,NA,1,0
9917,2009,25612,NA,NA,0,0
9918,2009,25645,NA,NA,0,0
9919,2009,25649,NA,NA,0,0
9920,2009,25649,NA,NA,0,0
9921,2009,25653,NA,NA,0,0
9922,2009,25653,NA,NA,0,0
9923,2009,25658,NA,NA,0,0
9924,2009,25658,NA,NA,0,0
9925,2009,25658,NA,NA,0,0
9926,2009,25662,NA,NA,0,0
9927,2009,25718,NA,NA,0,0
9928,2009,25736,NA,NA,0,0
9929,2009,25740,NA,NA,0,0
9930,2009,25743,NA,NA,0,0
9931,2009,25745,NA,NA,0,0
9932,2009,25754,NA,NA,0,1
9933,2009,25758,NA,NA,0,0
9934,2009,25769,NA,NA,0,0
9935,2009,25772,NA,NA,0,0
9936,2009,25777,NA,NA,0,0
9937,2009,25779,NA,NA,0,0
9938,2009,25781,NA,NA,0,0
9939,2009,25785,NA,NA,0,0
9940,2009,25793,NA,NA,0,0
9941,2009,25797,NA,NA,0,0
9942,2009,25799,NA,NA,0,0
9943,2009,25805,NA,NA,0,0
9944,2009,25807,NA,NA,0,0
9945,2009,25815,NA,NA,0,0
9946,2009,25817,NA,NA,0,0
9947,2009,25823,NA,NA,0,0
9948,2009,25839,NA,NA,0,0
9949,2009,25841,NA,NA,0,0
9950,2009,25843,NA,NA,0,0
9951,2009,25845,NA,NA,0,0
9952,2009,25851,NA,NA,0,0
9953,2009,25862,NA,NA,0,0
9954,2009,25867,NA,NA,0,0
9955,2009,25871,NA,NA,0,0
9956,2009,25873,NA,NA,0,0
9957,2009,25875,NA,NA,0,0
9958,2009,25878,NA,NA,0,0
9959,2009,25885,NA,NA,0,0
9960,2009,25898,NA,NA,0,0
9961,2009,25899,NA,NA,0,0
9962,2009,27001,42,1,1,1
9963,2009,27006,NA,NA,0,0
9964,2009,27025,159,1,0,1
9965,2009,27050,4,1,0,0
9966,2009,27073,NA,NA,0,0
9967,2009,27075,NA,NA,0,0
9968,2009,27077,147,1,0,1
9969,2009,27086,NA,NA,NA,NA
9970,2009,27099,NA,NA,0,0
9971,2009,27135,63,1,0,0
9972,2009,27150,NA,NA,1,1
9973,2009,27160,NA,NA,0,0
9974,2009,27205,13,1,0,0
9975,2009,27245,NA,NA,0,1
9976,2009,27250,24,1,0,0
9977,2009,27361,497,1,0,0
9978,2009,27372,NA,NA,0,0
9979,2009,27413,NA,NA,0,0
9980,2009,27425,NA,NA,1,1
9981,2009,27430,254,1,0,0
9982,2009,27450,NA,NA,0,0
9983,2009,27491,190,1,0,0
9984,2009,27495,19,1,0,0
9985,2009,27580,NA,NA,0,0
9986,2009,27600,NA,NA,0,0
9987,2009,27615,75,1,1,1
9988,2009,27660,57,1,0,0
9989,2009,27745,122,1,0,0
9990,2009,27787,NA,NA,0,0
9991,2009,27800,NA,NA,1,1
9992,2009,27810,NA,NA,0,0
9993,2009,41001,NA,NA,1,1
9994,2009,41006,NA,NA,0,0
9995,2009,41013,NA,NA,0,0
9996,2009,41016,NA,NA,1,1
9997,2009,41020,NA,NA,1,1
9998,2009,41026,NA,NA,0,0
9999,2009,41078,NA,NA,1,0
10000,2009,41132,NA,NA,1,1
10001,2009,41206,NA,NA,1,0
10002,2009,41244,NA,NA,0,0
10003,2009,41298,NA,NA,0,0
10004,2009,41306,NA,NA,1,0
10005,2009,41319,NA,NA,0,0
10006,2009,41319,NA,NA,1,0
10007,2009,41319,NA,NA,0,0
10008,2009,41349,NA,NA,1,0
10009,2009,41357,NA,NA,0,0
10010,2009,41359,NA,NA,1,0
10011,2009,41378,NA,NA,1,1
10012,2009,41396,NA,NA,1,0
10013,2009,41483,NA,NA,0,0
10014,2009,41503,NA,NA,0,0
10015,2009,41518,NA,NA,0,0
10016,2009,41524,NA,NA,1,1
10017,2009,41530,NA,NA,0,0
10018,2009,41530,NA,NA,1,0
10019,2009,41548,NA,NA,0,0
10020,2009,41551,NA,NA,1,1
10021,2009,41615,NA,NA,0,0
10022,2009,41660,NA,NA,0,0
10023,2009,41668,NA,NA,1,1
10024,2009,41676,NA,NA,0,0
10025,2009,41676,NA,NA,1,0
10026,2009,41770,NA,NA,1,0
10027,2009,41791,NA,NA,0,0
10028,2009,41797,NA,NA,1,0
10029,2009,41799,NA,NA,1,0
10030,2009,41801,NA,NA,0,0
10031,2009,41807,NA,NA,0,0
10032,2009,41872,NA,NA,0,0
10033,2009,41885,NA,NA,0,0
10034,2009,44001,NA,NA,0,0
10035,2009,44035,NA,NA,0,0
10036,2009,44035,NA,NA,0,0
10037,2009,44035,NA,NA,0,0
10038,2009,44078,NA,NA,0,0
10039,2009,44090,163,1,0,0
10040,2009,44098,NA,NA,0,0
10041,2009,44110,NA,NA,0,0
10042,2009,44279,NA,NA,0,0
10043,2009,44378,NA,NA,0,0
10044,2009,44420,NA,NA,0,0
10045,2009,44430,NA,NA,0,0
10046,2009,44560,NA,NA,1,0
10047,2009,44560,NA,NA,0,0
10048,2009,44650,NA,NA,0,0
10049,2009,44847,NA,NA,0,0
10050,2009,44855,NA,NA,0,0
10051,2009,44874,NA,NA,0,0
10052,2009,44874,NA,NA,0,0
10053,2009,44874,NA,NA,0,0
10054,2009,44874,NA,NA,0,0
10055,2009,47001,111,1,0,0
10056,2009,47030,NA,NA,0,1
10057,2009,47053,22,1,0,0
10058,2009,47058,NA,NA,0,0
10059,2009,47161,NA,NA,0,0
10060,2009,47170,NA,NA,0,0
10061,2009,47189,4,1,0,0
10062,2009,47205,NA,NA,0,0
10063,2009,47205,NA,NA,0,0
10064,2009,47245,NA,NA,0,0
10065,2009,47258,NA,NA,0,0
10066,2009,47268,NA,NA,0,0
10067,2009,47288,15,1,0,0
10068,2009,47318,NA,NA,0,0
10069,2009,47318,NA,NA,0,0
10070,2009,47460,NA,NA,0,0
10071,2009,47541,NA,NA,0,0
10072,2009,47545,NA,NA,0,0
10073,2009,47551,NA,NA,0,0
10074,2009,47555,NA,NA,0,0
10075,2009,47570,NA,NA,0,0
10076,2009,47605,NA,NA,0,0
10077,2009,47660,NA,NA,0,0
10078,2009,47675,NA,NA,0,0
10079,2009,47675,NA,NA,0,0
10080,2009,47692,NA,NA,0,0
10081,2009,47703,NA,NA,0,0
10082,2009,47707,NA,NA,0,0
10083,2009,47720,NA,NA,0,0
10084,2009,47745,NA,NA,0,0
10085,2009,47798,NA,NA,0,0
10086,2009,47960,NA,NA,0,0
10087,2009,47980,NA,NA,0,0
10088,2009,50001,NA,NA,1,1
10089,2009,50006,NA,NA,0,0
10090,2009,50110,NA,NA,0,0
10091,2009,50124,NA,NA,0,0
10092,2009,50150,NA,NA,0,0
10093,2009,50223,NA,NA,1,0
10094,2009,50226,NA,NA,0,0
10095,2009,50245,NA,NA,0,0
10096,2009,50251,NA,NA,1,1
10097,2009,50270,NA,NA,0,0
10098,2009,50287,NA,NA,0,0
10099,2009,50313,NA,NA,0,0
10100,2009,50313,NA,NA,1,1
10101,2009,50313,NA,NA,0,0
10102,2009,50318,NA,NA,0,0
10103,2009,50318,NA,NA,0,0
10104,2009,50325,2123,1,1,0
10105,2009,50330,19,1,0,1
10106,2009,50350,189,1,1,1
10107,2009,50370,8,1,1,1
10108,2009,50400,NA,NA,0,0
10109,2009,50450,82,1,1,1
10110,2009,50568,212,1,0,0
10111,2009,50573,NA,NA,0,0
10112,2009,50577,30,1,1,1
10113,2009,50590,860,1,1,1
10114,2009,50590,860,1,1,1
10115,2009,50606,NA,NA,0,0
10116,2009,50606,NA,NA,0,0
10117,2009,50680,NA,NA,0,0
10118,2009,50683,27,1,1,0
10119,2009,50686,NA,NA,0,0
10120,2009,50689,NA,NA,1,0
10121,2009,50689,NA,NA,0,0
10122,2009,50711,745,1,1,1
10123,2009,52001,NA,NA,0,0
10124,2009,52019,NA,NA,0,0
10125,2009,52019,NA,NA,0,0
10126,2009,52022,NA,NA,0,0
10127,2009,52036,3,1,0,0
10128,2009,52051,NA,NA,0,0
10129,2009,52079,2928,1,1,1
10130,2009,52083,NA,NA,0,0
10131,2009,52083,NA,NA,0,0
10132,2009,52110,NA,NA,0,0
10133,2009,52203,NA,NA,0,0
10134,2009,52203,NA,NA,0,0
10135,2009,52207,NA,NA,0,0
10136,2009,52210,NA,NA,0,0
10137,2009,52215,NA,NA,0,0
10138,2009,52215,NA,NA,0,0
10139,2009,52215,NA,NA,1,1
10140,2009,52224,NA,NA,0,0
10141,2009,52227,NA,NA,0,0
10142,2009,52233,451,1,0,0
10143,2009,52240,NA,NA,0,0
10144,2009,52250,1130,1,1,1
10145,2009,52254,19,1,0,0
10146,2009,52256,290,1,0,0
10147,2009,52258,NA,NA,0,0
10148,2009,52260,4,1,0,0
10149,2009,52260,4,1,1,1
10150,2009,52287,NA,NA,0,0
10151,2009,52317,NA,NA,0,1
10152,2009,52320,NA,NA,0,0
10153,2009,52323,NA,NA,0,0
10154,2009,52352,NA,NA,0,0
10155,2009,52354,NA,NA,0,0
10156,2009,52356,192,1,0,0
10157,2009,52378,NA,NA,0,0
10158,2009,52381,NA,NA,0,0
10159,2009,52385,35,1,0,0
10160,2009,52390,465,1,0,0
10161,2009,52399,NA,NA,0,0
10162,2009,52399,NA,NA,0,0
10163,2009,52399,NA,NA,0,0
10164,2009,52399,NA,NA,0,0
10165,2009,52405,24,1,1,1
10166,2009,52411,11,1,0,1
10167,2009,52418,18,1,0,0
10168,2009,52427,1323,1,1,1
10169,2009,52435,NA,NA,1,0
10170,2009,52473,129,1,0,0
10171,2009,52473,129,1,0,0
10172,2009,52480,NA,NA,0,0
10173,2009,52480,NA,NA,0,0
10174,2009,52480,NA,NA,0,0
10175,2009,52490,1452,1,1,1
10176,2009,52506,NA,NA,0,0
10177,2009,52520,189,1,1,1
10178,2009,52540,389,1,1,0
10179,2009,52560,NA,NA,0,0
10180,2009,52565,NA,NA,0,0
10181,2009,52573,NA,NA,0,0
10182,2009,52585,NA,NA,0,0
10183,2009,52612,67,1,0,0
10184,2009,52612,67,1,1,0
10185,2009,52621,1539,1,1,1
10186,2009,52678,281,1,0,1
10187,2009,52683,NA,NA,0,0
10188,2009,52685,NA,NA,0,0
10189,2009,52685,NA,NA,0,0
10190,2009,52687,NA,NA,0,0
10191,2009,52693,NA,NA,0,0
10192,2009,52693,NA,NA,0,0
10193,2009,52694,NA,NA,0,0
10194,2009,52696,802,1,1,0
10195,2009,52696,802,1,0,0
10196,2009,52696,802,1,0,0
10197,2009,52699,4,1,0,0
10198,2009,52720,NA,NA,0,0
10199,2009,52786,NA,NA,0,0
10200,2009,52788,NA,NA,0,0
10201,2009,52835,4682,1,1,1
10202,2009,52838,NA,NA,0,0
10203,2009,52885,NA,NA,0,0
10204,2009,54001,38,1,1,0
10205,2009,54003,8,1,1,0
10206,2009,54051,NA,NA,0,0
10207,2009,54099,NA,NA,0,0
10208,2009,54109,NA,NA,0,0
10209,2009,54125,NA,NA,0,0
10210,2009,54128,51,1,0,0
10211,2009,54172,NA,NA,0,0
10212,2009,54174,NA,NA,0,0
10213,2009,54206,225,1,1,0
10214,2009,54223,NA,NA,0,0
10215,2009,54239,NA,NA,0,0
10216,2009,54245,215,1,1,0
10217,2009,54250,314,1,1,1
10218,2009,54261,10,1,1,1
10219,2009,54313,NA,NA,0,0
10220,2009,54344,NA,NA,0,0
10221,2009,54347,NA,NA,0,0
10222,2009,54377,NA,NA,0,0
10223,2009,54385,73,1,0,0
10224,2009,54398,1,1,0,0
10225,2009,54405,NA,NA,0,0
10226,2009,54418,NA,NA,0,0
10227,2009,54480,NA,NA,0,0
10228,2009,54498,NA,NA,1,0
10229,2009,54518,NA,NA,0,0
10230,2009,54520,NA,NA,0,0
10231,2009,54553,NA,NA,0,0
10232,2009,54599,NA,NA,0,0
10233,2009,54660,NA,NA,0,0
10234,2009,54670,42,1,1,1
10235,2009,54673,NA,NA,0,0
10236,2009,54673,NA,NA,0,0
10237,2009,54680,NA,NA,0,0
10238,2009,54680,NA,NA,0,0
10239,2009,54720,245,1,1,1
10240,2009,54743,NA,NA,0,0
10241,2009,54800,509,1,1,0
10242,2009,54810,982,1,1,1
10243,2009,54820,NA,NA,1,0
10244,2009,54820,NA,NA,0,0
10245,2009,54871,NA,NA,0,0
10246,2009,54874,NA,NA,0,1
10247,2009,63001,NA,NA,0,0
10248,2009,63001,NA,NA,0,0
10249,2009,63111,NA,NA,0,0
10250,2009,63111,NA,NA,0,0
10251,2009,63111,NA,NA,0,0
10252,2009,63111,NA,NA,0,0
10253,2009,63130,NA,NA,0,0
10254,2009,63190,NA,NA,0,0
10255,2009,63212,NA,NA,0,0
10256,2009,63212,NA,NA,1,1
10257,2009,63212,NA,NA,0,0
10258,2009,63272,NA,NA,0,0
10259,2009,63302,NA,NA,0,1
10260,2009,63401,NA,NA,0,0
10261,2009,63470,NA,NA,0,0
10262,2009,63548,NA,NA,0,1
10263,2009,63594,NA,NA,0,0
10264,2009,63690,NA,NA,0,0
10265,2009,66001,NA,NA,0,0
10266,2009,66045,NA,NA,0,0
10267,2009,66075,NA,NA,1,0
10268,2009,66075,NA,NA,0,0
10269,2009,66088,NA,NA,0,0
10270,2009,66170,NA,NA,0,0
10271,2009,66318,NA,NA,0,0
10272,2009,66383,NA,NA,0,0
10273,2009,66400,NA,NA,0,0
10274,2009,66440,NA,NA,0,0
10275,2009,66456,NA,NA,0,1
10276,2009,66572,NA,NA,0,0
10277,2009,66594,NA,NA,0,1
10278,2009,66682,NA,NA,0,0
10279,2009,66687,NA,NA,0,0
10280,2009,68001,NA,NA,0,0
10281,2009,68013,NA,NA,0,0
10282,2009,68020,NA,NA,0,0
10283,2009,68020,NA,NA,0,0
10284,2009,68020,NA,NA,0,0
10285,2009,68051,NA,NA,0,0
10286,2009,68077,NA,NA,0,0
10287,2009,68077,NA,NA,0,0
10288,2009,68079,NA,NA,0,0
10289,2009,68081,NA,NA,0,0
10290,2009,68092,NA,NA,0,0
10291,2009,68092,NA,NA,0,0
10292,2009,68101,272,1,0,0
10293,2009,68101,272,1,0,0
10294,2009,68101,272,1,0,0
10295,2009,68121,NA,NA,0,1
10296,2009,68121,NA,NA,0,0
10297,2009,68132,NA,NA,0,0
10298,2009,68147,NA,NA,0,0
10299,2009,68152,NA,NA,0,0
10300,2009,68160,NA,NA,0,0
10301,2009,68162,NA,NA,0,0
10302,2009,68167,NA,NA,0,0
10303,2009,68169,NA,NA,0,0
10304,2009,68176,NA,NA,0,0
10305,2009,68179,NA,NA,0,0
10306,2009,68190,159,1,0,0
10307,2009,68207,NA,NA,0,0
10308,2009,68207,NA,NA,0,0
10309,2009,68209,NA,NA,0,0
10310,2009,68211,5,1,0,0
10311,2009,68217,NA,NA,0,0
10312,2009,68229,NA,NA,0,0
10313,2009,68235,17,1,0,0
10314,2009,68245,NA,NA,0,0
10315,2009,68250,23,1,0,0
10316,2009,68250,23,1,0,0
10317,2009,68250,23,1,0,0
10318,2009,68255,14,1,0,0
10319,2009,68264,NA,NA,0,0
10320,2009,68266,NA,NA,0,0
10321,2009,68271,NA,NA,0,0
10322,2009,68276,NA,NA,0,0
10323,2009,68296,NA,NA,0,0
10324,2009,68298,NA,NA,0,0
10325,2009,68307,NA,NA,0,0
10326,2009,68318,NA,NA,0,0
10327,2009,68320,NA,NA,1,0
10328,2009,68320,NA,NA,0,0
10329,2009,68320,NA,NA,0,0
10330,2009,68322,NA,NA,0,0
10331,2009,68324,NA,NA,0,0
10332,2009,68327,NA,NA,0,0
10333,2009,68344,NA,NA,0,0
10334,2009,68368,NA,NA,0,0
10335,2009,68370,NA,NA,0,0
10336,2009,68377,72,1,0,0
10337,2009,68385,75,1,0,0
10338,2009,68397,10,1,0,0
10339,2009,68397,10,1,0,0
10340,2009,68406,NA,NA,0,0
10341,2009,68418,NA,NA,0,0
10342,2009,68425,NA,NA,0,0
10343,2009,68432,NA,NA,0,0
10344,2009,68444,NA,NA,0,0
10345,2009,68464,NA,NA,0,0
10346,2009,68468,NA,NA,0,0
10347,2009,68498,NA,NA,0,0
10348,2009,68500,NA,NA,0,0
10349,2009,68502,NA,NA,0,0
10350,2009,68522,NA,NA,0,0
10351,2009,68524,NA,NA,0,0
10352,2009,68533,NA,NA,0,0
10353,2009,68547,NA,NA,0,0
10354,2009,68549,NA,NA,0,0
10355,2009,68572,NA,NA,0,0
10356,2009,68573,21,1,0,0
10357,2009,68575,NA,NA,0,0
10358,2009,68615,21,1,0,0
10359,2009,68615,21,1,0,0
10360,2009,68655,NA,NA,0,0
10361,2009,68669,NA,NA,0,0
10362,2009,68673,NA,NA,0,0
10363,2009,68679,NA,NA,0,0
10364,2009,68682,NA,NA,0,0
10365,2009,68684,NA,NA,0,0
10366,2009,68686,NA,NA,0,0
10367,2009,68686,NA,NA,1,0
10368,2009,68689,1,1,0,0
10369,2009,68705,NA,NA,0,0
10370,2009,68705,NA,NA,0,0
10371,2009,68705,NA,NA,1,0
10372,2009,68720,38,1,0,0
10373,2009,68745,5,1,0,0
10374,2009,68755,NA,NA,0,0
10375,2009,68770,NA,NA,0,0
10376,2009,68773,191,1,0,0
10377,2009,68773,191,1,0,0
10378,2009,68773,191,1,0,0
10379,2009,68780,NA,NA,0,0
10380,2009,68820,NA,NA,0,0
10381,2009,68855,NA,NA,0,0
10382,2009,68861,29,1,0,0
10383,2009,68867,NA,NA,0,0
10384,2009,68872,NA,NA,0,0
10385,2009,68872,NA,NA,0,0
10386,2009,68872,NA,NA,0,0
10387,2009,68872,NA,NA,0,0
10388,2009,68895,NA,NA,0,0
10389,2009,70001,NA,NA,0,0
10390,2009,70110,NA,NA,0,0
10391,2009,70110,NA,NA,0,0
10392,2009,70110,NA,NA,0,0
10393,2009,70110,NA,NA,0,0
10394,2009,70124,NA,NA,0,0
10395,2009,70204,NA,NA,0,0
10396,2009,70215,NA,NA,0,0
10397,2009,70221,NA,NA,0,0
10398,2009,70230,NA,NA,0,0
10399,2009,70233,NA,NA,0,0
10400,2009,70235,NA,NA,0,0
10401,2009,70265,NA,NA,0,0
10402,2009,70400,NA,NA,0,0
10403,2009,70400,NA,NA,0,0
10404,2009,70400,NA,NA,0,0
10405,2009,70400,NA,NA,0,0
10406,2009,70418,NA,NA,0,0
10407,2009,70429,NA,NA,0,0
10408,2009,70473,NA,NA,0,0
10409,2009,70508,NA,NA,0,0
10410,2009,70523,NA,NA,0,0
10411,2009,70670,NA,NA,0,0
10412,2009,70678,NA,NA,0,0
10413,2009,70702,NA,NA,0,0
10414,2009,70708,NA,NA,0,0
10415,2009,70713,NA,NA,0,0
10416,2009,70717,NA,NA,1,0
10417,2009,70717,NA,NA,0,0
10418,2009,70717,NA,NA,0,0
10419,2009,70742,NA,NA,0,0
10420,2009,70771,NA,NA,0,0
10421,2009,70771,NA,NA,0,0
10422,2009,70771,NA,NA,0,0
10423,2009,70820,NA,NA,0,0
10424,2009,70823,NA,NA,0,0
10425,2009,73001,NA,NA,0,1
10426,2009,73024,NA,NA,0,0
10427,2009,73026,NA,NA,0,0
10428,2009,73030,NA,NA,0,0
10429,2009,73043,NA,NA,0,0
10430,2009,73055,NA,NA,0,0
10431,2009,73067,NA,NA,0,0
10432,2009,73124,NA,NA,0,1
10433,2009,73148,NA,NA,0,0
10434,2009,73152,NA,NA,0,1
10435,2009,73168,NA,NA,0,1
10436,2009,73200,NA,NA,0,0
10437,2009,73217,NA,NA,0,0
10438,2009,73226,NA,NA,0,0
10439,2009,73236,NA,NA,1,0
10440,2009,73268,NA,NA,0,0
10441,2009,73270,NA,NA,0,0
10442,2009,73275,NA,NA,0,0
10443,2009,73283,NA,NA,0,0
10444,2009,73319,NA,NA,0,0
10445,2009,73347,NA,NA,0,0
10446,2009,73349,NA,NA,0,0
10447,2009,73352,NA,NA,0,0
10448,2009,73408,NA,NA,0,0
10449,2009,73411,NA,NA,0,0
10450,2009,73443,NA,NA,0,0
10451,2009,73449,NA,NA,0,0
10452,2009,73461,NA,NA,0,0
10453,2009,73483,NA,NA,0,0
10454,2009,73504,NA,NA,0,0
10455,2009,73520,NA,NA,0,0
10456,2009,73547,NA,NA,0,0
10457,2009,73555,NA,NA,1,1
10458,2009,73563,NA,NA,0,0
10459,2009,73585,NA,NA,0,0
10460,2009,73616,NA,NA,0,1
10461,2009,73622,NA,NA,0,0
10462,2009,73624,NA,NA,0,0
10463,2009,73671,NA,NA,0,0
10464,2009,73675,NA,NA,0,1
10465,2009,73678,NA,NA,0,0
10466,2009,73678,NA,NA,0,0
10467,2009,73686,NA,NA,0,0
10468,2009,73770,NA,NA,1,0
10469,2009,73770,NA,NA,0,0
10470,2009,73854,NA,NA,0,0
10471,2009,73861,NA,NA,0,0
10472,2009,73870,NA,NA,0,0
10473,2009,73873,NA,NA,1,0
10474,2009,76001,NA,NA,0,1
10475,2009,76020,NA,NA,0,0
10476,2009,76036,NA,NA,0,0
10477,2009,76041,NA,NA,0,0
10478,2009,76054,NA,NA,1,1
10479,2009,76054,NA,NA,0,0
10480,2009,76054,NA,NA,0,0
10481,2009,76100,1,1,0,0
10482,2009,76100,1,1,0,0
10483,2009,76100,1,1,0,0
10484,2009,76109,794,1,0,0
10485,2009,76111,NA,NA,0,0
10486,2009,76113,NA,NA,0,0
10487,2009,76122,NA,NA,0,0
10488,2009,76126,134,1,0,0
10489,2009,76130,NA,NA,0,0
10490,2009,76147,NA,NA,0,0
10491,2009,76233,NA,NA,0,0
10492,2009,76243,NA,NA,1,0
10493,2009,76246,NA,NA,0,0
10494,2009,76248,NA,NA,0,0
10495,2009,76250,NA,NA,0,0
10496,2009,76275,NA,NA,1,1
10497,2009,76306,NA,NA,0,0
10498,2009,76318,NA,NA,0,0
10499,2009,76364,NA,NA,0,0
10500,2009,76377,NA,NA,0,0
10501,2009,76400,NA,NA,0,0
10502,2009,76400,NA,NA,0,0
10503,2009,76400,NA,NA,0,0
10504,2009,76400,NA,NA,0,0
10505,2009,76403,NA,NA,0,0
10506,2009,76403,NA,NA,0,0
10507,2009,76497,NA,NA,0,0
10508,2009,76520,NA,NA,0,1
10509,2009,76563,NA,NA,1,1
10510,2009,76606,NA,NA,0,0
10511,2009,76606,NA,NA,0,0
10512,2009,76616,NA,NA,0,1
10513,2009,76622,NA,NA,0,0
10514,2009,76670,NA,NA,0,0
10515,2009,76670,NA,NA,0,0
10516,2009,76670,NA,NA,1,0
10517,2009,76736,NA,NA,0,0
10518,2009,76823,NA,NA,0,0
10519,2009,76828,NA,NA,0,0
10520,2009,76834,NA,NA,1,1
10521,2009,76845,NA,NA,0,0
10522,2009,76863,NA,NA,0,0
10523,2009,76869,NA,NA,0,0
10524,2009,76890,NA,NA,0,0
10525,2009,76892,NA,NA,0,1
10526,2009,76895,NA,NA,0,0
10527,2009,81001,NA,NA,1,0
10528,2009,81065,200,1,1,0
10529,2009,81220,NA,NA,1,1
10530,2009,81300,72,1,0,1
10531,2009,81591,8,1,0,0
10532,2009,81736,34,1,0,0
10533,2009,81794,103,1,1,1
10534,2009,85001,NA,NA,0,0
10535,2009,85010,NA,NA,0,0
10536,2009,85015,NA,NA,0,0
10537,2009,85125,NA,NA,0,0
10538,2009,85136,NA,NA,0,0
10539,2009,85139,NA,NA,0,0
10540,2009,85162,NA,NA,0,0
10541,2009,85225,NA,NA,0,0
10542,2009,85230,NA,NA,0,0
10543,2009,85250,NA,NA,0,0
10544,2009,85263,NA,NA,0,0
10545,2009,85279,NA,NA,0,0
10546,2009,85300,NA,NA,0,0
10547,2009,85300,NA,NA,0,0
10548,2009,85300,NA,NA,0,0
10549,2009,85315,NA,NA,0,0
10550,2009,85325,NA,NA,0,0
10551,2009,85400,NA,NA,1,1
10552,2009,85410,NA,NA,0,0
10553,2009,85430,NA,NA,0,0
10554,2009,85440,NA,NA,0,0
10555,2009,85440,NA,NA,0,0
10556,2009,85440,NA,NA,0,0
10557,2009,85440,NA,NA,0,0
10558,2009,86001,37,1,0,0
10559,2009,86219,NA,NA,0,0
10560,2009,86219,NA,NA,0,0
10561,2009,86320,583,1,1,1
10562,2009,86568,1225,1,1,1
10563,2009,86569,326,1,0,1
10564,2009,86571,794,1,0,1
10565,2009,86573,1150,1,0,1
10566,2009,86749,NA,NA,0,0
10567,2009,86755,NA,NA,0,0
10568,2009,86755,NA,NA,0,0
10569,2009,86755,NA,NA,0,0
10570,2009,86757,263,1,1,0
10571,2009,86757,263,1,0,0
10572,2009,86760,3,1,0,0
10573,2009,86760,3,1,0,0
10574,2009,86865,583,1,1,1
10575,2009,86885,353,1,0,0
10576,2009,88001,NA,NA,NA,NA
10577,2009,88564,NA,NA,NA,NA
10578,2009,91001,NA,NA,0,0
10579,2009,91263,109,1,0,0
10580,2009,91405,81,1,0,0
10581,2009,91407,7,1,0,0
10582,2009,91430,2,1,0,0
10583,2009,91460,4,1,0,0
10584,2009,91530,53,1,0,0
10585,2009,91536,NA,NA,0,0
10586,2009,91540,NA,NA,0,0
10587,2009,91669,22,1,0,0
10588,2009,91798,NA,NA,0,0
10589,2009,94001,114,1,0,0
10590,2009,94343,275,1,0,0
10591,2009,94663,NA,NA,0,0
10592,2009,94883,NA,NA,0,0
10593,2009,94884,42,1,0,0
10594,2009,94885,NA,NA,0,0
10595,2009,94886,NA,NA,0,0
10596,2009,94887,30,1,0,0
10597,2009,94888,77,1,0,0
10598,2009,95001,2907,1,1,1
